Nom;Région;Type équipement ou lieu;Domaine;Latitude;Longitude
Eglise Saint-Barthélémy;Nouvelle-Aquitaine;Monument;Patrimoine;45.031473;1.459447
Eglise Notre-Dame;Nouvelle-Aquitaine;Monument;Patrimoine;45.08577;1.996254
Manoir dit manoir des Miracles;Nouvelle-Aquitaine;Monument;Patrimoine;45.317118;1.321269
Eglise Saint-Pierre;Nouvelle-Aquitaine;Monument;Patrimoine;45.101271;1.450028
Bâtiments de l'ancien prieuré Saint-Xantin, dits ancien presbytère;Nouvelle-Aquitaine;Monument;Patrimoine;45.171917;1.572238
Eglise Saint-Sanctin ou Saint-Xantin;Nouvelle-Aquitaine;Monument;Patrimoine;45.158064;1.562141
Sanctuaire gallo-romain;Nouvelle-Aquitaine;Monument;Patrimoine;45.459741;2.436486
Halle;Nouvelle-Aquitaine;Monument;Patrimoine;45.534007;2.152006
Maison dite Henri IV;Nouvelle-Aquitaine;Monument;Patrimoine;45.4019;1.862367
Maison Verdier;Nouvelle-Aquitaine;Monument;Patrimoine;45.055725;1.67462
Eglise Saint-Hippolyte;Nouvelle-Aquitaine;Monument;Patrimoine;45.344044;2.004825
Sculptures d'Henri Proszynski;Nouvelle-Aquitaine;Monument;Patrimoine;45.38003;2.270673
Château de la Fage;Nouvelle-Aquitaine;Monument;Patrimoine;45.095996;1.521987
Château de Comborn;Nouvelle-Aquitaine;Monument;Patrimoine;45.341497;1.462233
Croix de cimetière;Nouvelle-Aquitaine;Monument;Patrimoine;45.707475;2.03379
Ancien prieuré de Port-Dieu;Nouvelle-Aquitaine;Monument;Patrimoine;45.532989;2.493127
Manoir du Battut;Nouvelle-Aquitaine;Monument;Patrimoine;44.965576;1.76319
Eglise de la Nativité de Saint-Jean-Baptiste;Nouvelle-Aquitaine;Monument;Patrimoine;45.041528;1.639993
Ancien prieuré Saint-Michel des Anges;Nouvelle-Aquitaine;Monument;Patrimoine;45.495953;2.241951
Menhir de Lapalain;Nouvelle-Aquitaine;Monument;Patrimoine;45.105225;1.406836
Eglise Saint-Etienne;Nouvelle-Aquitaine;Monument;Patrimoine;45.451729;2.348644
Château de Sainte-Fortunade;Nouvelle-Aquitaine;Monument;Patrimoine;45.210163;1.7682
Eglise Saint-Martial;Nouvelle-Aquitaine;Monument;Patrimoine;45.210163;1.7682
Eglise Notre-Dame de l'Assomption;Nouvelle-Aquitaine;Monument;Patrimoine;45.428786;2.33953
Croix du cimetière;Nouvelle-Aquitaine;Monument;Patrimoine;45.428786;2.33953
Enfeu adossé à l'église;Nouvelle-Aquitaine;Monument;Patrimoine;45.616627;2.03006
Croix en fer forgé;Nouvelle-Aquitaine;Monument;Patrimoine;45.254756;1.295295
Eglise Saint-Viance;Nouvelle-Aquitaine;Monument;Patrimoine;45.205813;1.464374
Château de Bity;Nouvelle-Aquitaine;Monument;Patrimoine;45.416593;1.93165
Eglise Saint-Pierre-ès-Liens;Nouvelle-Aquitaine;Monument;Patrimoine;45.416593;1.93165
Grange ovale du Montet;Nouvelle-Aquitaine;Monument;Patrimoine;45.42722;1.301028
Eglise Saint-Martin;Nouvelle-Aquitaine;Monument;Patrimoine;45.681888;2.181645
Village de Puy-Murat;Nouvelle-Aquitaine;Monument;Patrimoine;45.678719;1.949218
Maison avec bretêche;Nouvelle-Aquitaine;Monument;Patrimoine;45.536491;1.794929
Pont ancien sur la Vézère;Nouvelle-Aquitaine;Monument;Patrimoine;45.540475;1.794354
Collège de Treignac;Nouvelle-Aquitaine;Monument;Patrimoine;45.555584;1.797039
Croix de chemin;Nouvelle-Aquitaine;Monument;Patrimoine;45.048787;1.782488
Ancien couvent des Bernardines;Nouvelle-Aquitaine;Monument;Patrimoine;45.270015;1.76758
Immeuble dit Lauthonie;Nouvelle-Aquitaine;Monument;Patrimoine;45.269165;1.770186
Cathédrale Saint-Martin, actuellement Notre-Dame et cloître, actuellement Musée municipal;Nouvelle-Aquitaine;Monument;Patrimoine;45.266936;1.766247
Maison Duché;Nouvelle-Aquitaine;Monument;Patrimoine;45.063721;1.586401
Hôtel Ventadour;Nouvelle-Aquitaine;Monument;Patrimoine;45.557832;2.344244
Maison Eyssartier;Nouvelle-Aquitaine;Monument;Patrimoine;45.430795;1.575567
Château Bécharie (anciennement maison Barrachaude);Nouvelle-Aquitaine;Monument;Patrimoine;45.430795;1.575567
Château Pontier;Nouvelle-Aquitaine;Monument;Patrimoine;45.430795;1.575567
Tour du Prince Noir;Nouvelle-Aquitaine;Monument;Patrimoine;45.430795;1.575567
Maison Boyer-Chammard;Nouvelle-Aquitaine;Monument;Patrimoine;45.423714;1.563146
Eglise Notre-Dame;Nouvelle-Aquitaine;Monument;Patrimoine;45.487939;2.39724
Eglise Saint-Martin;Nouvelle-Aquitaine;Monument;Patrimoine;45.610655;1.884713
Eglise Saint-Laurent;Nouvelle-Aquitaine;Monument;Patrimoine;45.329333;1.400387
Croix de chemin;Nouvelle-Aquitaine;Monument;Patrimoine;45.315634;1.39638
Eglise Saint-Martin;Nouvelle-Aquitaine;Monument;Patrimoine;45.375372;1.929711
Chapelle du Saillant;Nouvelle-Aquitaine;Monument;Patrimoine;45.293634;1.441273
Vieux pont du Saillant sur la Vézère (également sur commune d'Allassac);Nouvelle-Aquitaine;Monument;Patrimoine;45.293634;1.441273
SNC DEMAREST;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.659161642101;-1.42839785332996
LA ROTONDE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.1389066702266;-1.14493393137545
LE CORRE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.9875365110531;-1.09403913903369
TABACS PRESSE DE SADIRAC;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.7660399381961;-0.408135856017096
SNC JYPEM;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8476853254417;-0.4634497882909
CHURCHIL'S;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.1700974425524;0.696742537163273
PRESSE DU PALAIS;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.4646188021992;-0.614675966575287
BLET JEROME;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.9417663017492;-0.516214536743397
SNC BATTAGLIERI AS;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.6736893352969;-0.933954806779516
TABAC PRESSE DES HALLES;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8519606792608;0.48293434850765
TABAC PRESSE LOTO LES ECUS;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8688634879245;-0.608045721343983
RELAY BORDEAUX LOW COST;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8326042129995;-0.702143851564833
MARTINAT THIERRY;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.1714230352342;-1.1813733442942
BOYARD TABAC PRESSE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.9674790117489;-1.24358860240086
CULTURA;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8304265601418;-0.662381372701723
MAISON DE LA PRESSE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.0128020222923;-0.0021121768515079
TABAC PRESSE LOTO;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.4298386670365;-1.0349663079003
LE PLUMIER D EUGENIE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.7501908844093;-0.750347000285671
LE DRUGSTORE BAZEILLAIS;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.5310440467998;0.0937074433491609
BOURGA PRESSE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.9531848496149;1.75655309085084
ALONSO MELGAR SANDRA;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.9922064433056;1.04474196544171
PROXI;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.7378928701575;0.766303572371161
TABAC & CO;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.334208479885;0.958550266628531
LE JOHNSTON;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8501057391839;-0.582175738339059
L'IMPERIALE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.5816157094999;-0.0324079288688597
PAPETERIE DES VERGERS;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.9056696568421;-0.487200941808677
LA FRANCAISE DES JEUX;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.3050733404587;-0.339751948060488
HYPER PLEIN CIEL;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.1511575619712;1.49732326765897
TABAC PRESSE DES VALLEES;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.2921142569217;-0.385679819452088
LE VIZIR;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.1620452684634;1.53253808567519
MAISON DE LA PRESSE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.0094830355451;0.164182960276323
TABAC NANSOUTY;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8196566716082;-0.572067422759593
APPRO BUREAU SERVICES 33;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.9056076725424;-0.744472072971516
MAISON DE LA PRESSE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.7859893427499;-1.40408837726992
ESPACE LOISIRS;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.223875956442;-1.43840685451249
SNC LE KHEDIVE ROYAN;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.6233658145616;-1.01162827408652
LA CIVETTE DE TAILLEBOURG;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.8347938067764;-0.648039676391053
G.P.BUREAUTIQUE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.2525109697709;1.75498078271503
LA LUZERNE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.2216776897618;0.938930418225853
LATMIC;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8552671730776;0.401040958476768
TABAC LE VOLTIGEUR;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.880119674482;-0.552935205295603
FEYTI FREDERIQUE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8171931389579;-0.575938570575449
MAISON DE LA PRESSE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.6097747819804;-0.41854204878262
LA MAISON DE LA PRESSE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.5153700171146;-1.12643570581606
TABAC LOTO PRESSE GINESTET MARIE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.4293886099671;-0.489680955070953
MONGE JEAN;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.3022844972524;0.340714392795095
LE DELTA;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.5754942286742;0.378762865882914
LA PLUME DU ROY;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.6542830207055;0.977652602324001
NOA'NOA;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.9228651565125;-0.958997258839249
SNC DUPRE-GILLET;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.7688754741433;-1.14072348115535
DAMAS-PRESS;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8372887385775;-0.576485094662824
MALARTIC PRESSE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.7738725473877;-0.597746388535335
CULTURA;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8267173313511;-0.685115205223017
TABAC PRESSE DES MIQUELOTS;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.6071368206655;-1.15366994968949
TARNAUD FLORENCE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.5765115408789;0.307014147353135
CHEVOLLEAU NATHALIE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.5562340770546;0.386587253916147
LE NEYRAN;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.6797366128406;-0.174840320649329
LE NARVAL;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.6793571357238;-0.173458570419596
SNC MERMET;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.7636970491827;-1.14117090775553
CUBZAC PAPETERIE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.0100511994427;-0.434150022000041
LE TABACCO;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.1387285796101;-0.447262573038027
JSLA;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.7800244888362;-0.570197596598255
PEYROS PAUL;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.3963491478867;0.806033623808994
LE BOLERO;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.3844899782751;-1.66723298402339
FERREIRA AURELIANO;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.580965062949;0.332626454757408
PRESSE LOISIRS;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.8548624866312;1.27105936715051
LE PANAZOL;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.831618735143;1.30464553893953
LABORIE PRESSE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.5137510442777;1.20400296032229
EI PINAGOT;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.9432215434252;0.637288537923629
LACOSTE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.1463555386804;1.48744697089299
DUMONTEIL CORINNE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.2664900857907;1.13115059945623
BUREAU VALLEE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.1951705796307;0.663028248787107
TABAC PRESSE DU TASTA;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8836677594763;-0.593580460097991
PREVOT FABIENNE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.6397709810768;-1.11579264422843
LE REVIVRE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.7203795853504;-1.07202787349477
LOUN PRESSE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.8773768585229;-1.30287605750429
SARL PGOURSAT;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.5095428444443;0.143016838184447
DAGES NATHALIE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.501159305137;-1.53911984784458
WALZER JULIE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.4968458834705;-1.46945710869286
LA KARNETERIE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.4929258370805;-1.47605137508136
LABORDE-TA CLAUDE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.2908577866756;-0.367221839878567
PROD HOMME ANNE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.8188826659546;0.549262285586464
LE TOURNY TABAC PRESSE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.186204900853;0.72211337234722
COPIER COLLER;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.3898262424257;0.30851356394257
TABAC DE L'AURENCE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.8351374950228;1.22494095090153
LORDENIMUS ANNICK;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.4375151674291;-0.224874942116968
LES EMBRUNS;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.2019529520012;-1.17415474595828
MARIUS CLEMENT;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.3868790542881;-1.66231288228595
SERVANIN FREDERIC;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.1384279745912;2.09920805111734
DROUILHET JENNIFER;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8335039092212;-0.692815477723257
DOMINGUE PAULE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.2004362242672;0.633581764666474
BAUDOIN MURIEL;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;46.812534728494;0.416593057736217
TABAC PRESSE LOTO;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.8946266881897;0.466237946285872
ABDOU AKILA;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.1576347594795;1.53428675539513
LE KIOSQUE ORTHEZIEN;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.4872859228664;-0.773317684674898
JEAN;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8472721626207;-0.221144631011407
GEROA;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.3919405949352;-1.64389128651935
LOIYAT;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.8516152468111;-0.654978312593181
LE TOTEM;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;43.3896874434983;-1.65875178095259
LE MIRANDE;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;44.9414911144954;-0.63140712249404
LE NARVAL;Nouvelle-Aquitaine;Papeterie et maisons de la presse;Livre et presse;45.8301710315833;1.26047781448398
Carré-Colonnes-Salle Les Colonnes;Nouvelle-Aquitaine;Scène;Arts du spectacle;44.9103920390119;-0.633511406296793
Théâtre des Quatre Saisons;Nouvelle-Aquitaine;Scène;Arts du spectacle;44.760406;-0.604467
Espace pluriel;Nouvelle-Aquitaine;Scène;Arts du spectacle;43.30792;-0.361188
Théâtre d'Angoulême;Nouvelle-Aquitaine;Scène;Arts du spectacle;45.64776818371;0.154927092210941
Scène nationale du Sud Aquitain;Nouvelle-Aquitaine;Scène;Arts du spectacle;43.4929718495946;-1.4754152769484
La Nef;Nouvelle-Aquitaine;Scène;Arts du spectacle;45.641177;0.131628
L'inconnue;Nouvelle-Aquitaine;Scène;Arts du spectacle;44.7928365784017;-0.586354125127864
Le Florida;Nouvelle-Aquitaine;Scène;Arts du spectacle;44.2029705160817;0.620403655895279
L’atabal;Nouvelle-Aquitaine;Scène;Arts du spectacle;43.4617888217686;-1.53824573527749
Site patrimonial remarquable de ANGOULÊME;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.644667;0.134338
Site patrimonial remarquable de JONZAC;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.446068;-0.443043
Site patrimonial remarquable de ROCHEFORT;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.926675;-0.953851
Site patrimonial remarquable de SAINT-PALAIS-SUR-MER;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.655718;-1.087129
Site patrimonial remarquable de TAILLEBOURG;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.835814;-0.644669
Site patrimonial remarquable de BEAULIEU;Nouvelle-Aquitaine;Espace protégé;Patrimoine;44.975143;1.822542
Site patrimonial remarquable de SÉGUR-LE-CHÂTEAU;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.427728;1.303648
Site patrimonial remarquable de TREIGNAC;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.533593;1.790266
Site patrimonial remarquable de TULLE;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.255134;1.748854
Site patrimonial remarquable de BOURDEILLES;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.364094;0.624179
Site patrimonial remarquable de ISSIGEAC;Nouvelle-Aquitaine;Espace protégé;Patrimoine;44.731506;0.612874
Site patrimonial remarquable de LANQUAIS;Nouvelle-Aquitaine;Espace protégé;Patrimoine;44.836185;0.637246
Site patrimonial remarquable de SAINT-ASTIER;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.149562;0.523561
Site patrimonial remarquable de BORDEAUX;Nouvelle-Aquitaine;Espace protégé;Patrimoine;44.864586;-0.551486
Site patrimonial remarquable de Saint-Christophe des Bardes, Saint-Emilion, Saint-Hippolyte, Saint-Etienne de Lisse, Saint-Pey d’Armens, Vignonet et Saint-Sulpice de Faleyrens.;Nouvelle-Aquitaine;Espace protégé;Patrimoine;44.863921;-0.136132
Site patrimonial remarquable de SAINT-MACAIRE;Nouvelle-Aquitaine;Espace protégé;Patrimoine;44.566413;-0.222591
Site patrimonial remarquable de LABASTIDE-D'ARMAGNAC;Nouvelle-Aquitaine;Espace protégé;Patrimoine;43.970169;-0.185035
Site patrimonial remarquable de AGEN;Nouvelle-Aquitaine;Espace protégé;Patrimoine;44.206875;0.617661
Site patrimonial remarquable de CASSENEUIL, VILLENEUVE SUR LOT;Nouvelle-Aquitaine;Espace protégé;Patrimoine;44.389896;0.675029
Site patrimonial remarquable de CIBOURE;Nouvelle-Aquitaine;Espace protégé;Patrimoine;43.380167;-1.678751
Site patrimonial remarquable de ESPELETTE;Nouvelle-Aquitaine;Espace protégé;Patrimoine;43.334448;-1.433525
Site patrimonial remarquable de ORTHEZ;Nouvelle-Aquitaine;Espace protégé;Patrimoine;43.491489;-0.76801
Site patrimonial remarquable de AIRVAULT;Nouvelle-Aquitaine;Espace protégé;Patrimoine;46.830563;-0.143763
Site patrimonial remarquable de PARTHENAY *;Nouvelle-Aquitaine;Espace protégé;Patrimoine;46.653742;-0.230886
Site patrimonial remarquable de CHATELLERAULT;Nouvelle-Aquitaine;Espace protégé;Patrimoine;46.798017;0.523666
Site patrimonial remarquable de SAINT-LÉONARD-DE-NOBLAT;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.832712;1.452872
Site patrimonial remarquable de Marennes-Hiers-Brouage;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.858133;-1.078228
Site patrimonial remarquable de SAINT-JEAN-D'ANGÉLY;Nouvelle-Aquitaine;Espace protégé;Patrimoine;45.941798;-0.520506
Site patrimonial remarquable de CABP;Nouvelle-Aquitaine;Espace protégé;Patrimoine;43.166149;-1.238698
Komonò Circus;Nouvelle-Aquitaine;Théâtre;Arts du spectacle;44.619913;-1.117452
