Nom;Région;Type équipement ou lieu;Domaine;Latitude;Longitude
CHELET JEAN;Bretagne;Papeterie et maisons de la presse;Livre et presse;47.6511069884897;-2.76841106697554
Commune de Brest métropole - Archives municipales et communautaires;Bretagne;Service d'archives;Archives;48.3980663433262;-4.50649443486193
Commune de Concarneau - Archives municipales;Bretagne;Service d'archives;Archives;47.8701825133791;-3.91942343659998
Ville de Rennes - Archives municipales;Bretagne;Service d'archives;Archives;48.1195450946025;-1.6711234839576
Commune d'Auray - Archives municipales;Bretagne;Service d'archives;Archives;47.6650983716831;-2.98901784196014
Commune de Lanester - Archives municipales;Bretagne;Service d'archives;Archives;47.7635590402109;-3.34691216864364
Archives départementales d’Ille-et-Vilaine;Bretagne;Service d'archives;Archives;48.12852;-1.693419
Etablissement National des Invalides de la Marine (ENIM) - Centre des pensions et des archives;Bretagne;Service d'archives;Archives;48.784301;-3.048662
Institut français de recherche pour l'exploitation de la mer (IFREMER) - Direction du Centre de Brest / Unité Archives et Patrimoine intellectuel;Bretagne;Service d'archives;Archives;48.36014;-4.55861
Université de Rennes 1 - Pôle archives et protection des données;Bretagne;Service d'archives;Archives;48.115903;-1.673018
DRAC Bretagne - Conseiller archives;Bretagne;Service d'archives;Archives;48.11114;-1.681961
Village de vacances Renouveau;Bretagne;Monument;Patrimoine;47.855524;-4.008653
Chapelle Notre-Dame de l'Hermitage;Bretagne;Monument;Patrimoine;47.997134;-1.892548
Immeuble d’habitation, dit Les Horizons;Bretagne;Monument;Patrimoine;48.1122197043676;-1.69072817142441
Hôtel de ville;Bretagne;Monument;Patrimoine;48.189488;-2.192446
Maison provinciale des Filles de Jésus;Bretagne;Monument;Patrimoine;48.110899;-1.68365
ancienne Quicaillerie Bretone;Bretagne;Monument;Patrimoine;48.508238;-2.766074
Groupe scolaire du Grand Bé;Bretagne;Monument;Patrimoine;48.652217;-2.033231
Complexe sportif Le Gall-La Nouënne;Bretagne;Monument;Patrimoine;47.799595;-3.285553
maison d'habitation dite maison Chaffoteaux;Bretagne;Monument;Patrimoine;48.516886;-2.756013
Le Bourg, Le Haut-Bécherel;Bretagne;Lieu archéologique;Patrimoine;48.485207;-2.174958
Allée Couverte de La Roche-Aux-Fées;Bretagne;Lieu archéologique;Patrimoine;48.367599;-2.412349
Carna (Le Champ des Roches);Bretagne;Lieu archéologique;Patrimoine;48.526101;-2.075673
Le Yaudet;Bretagne;Lieu archéologique;Patrimoine;48.717262;-3.500978
Prajou-Menhir;Bretagne;Lieu archéologique;Patrimoine;48.775126;-3.554459
Vorgium;Bretagne;Lieu archéologique;Patrimoine;48.2745171247383;-3.57691311093567
Musée de Préhistoire Miln-Le-Rouzic;Bretagne;Lieu archéologique;Patrimoine;47.5844868272772;-3.07855407331964
Camp de César;Bretagne;Lieu archéologique;Patrimoine;47.628462;-3.433184
Gavrinis, Ile Aux Moines;Bretagne;Lieu archéologique;Patrimoine;47.592589;-2.901719
Cour École Germaine de Stael;Bretagne;Lieu archéologique;Patrimoine;47.662244;-2.75513
Musée D'histoire Et D'archéologie;Bretagne;Lieu archéologique;Patrimoine;47.656705;-2.757726
Médiathèque Municipale Le Quatro;Bretagne;Bibliothèque;Lecture publique;47.8752770176659;-3.01686200641101
Médiathèque / espace culturel Simone Veil;Bretagne;Bibliothèque;Lecture publique;47.9694070149534;-2.17180103508693
Bibliotheque Municipale De Berne LES AMIS DE LA LECTURE;Bretagne;Bibliothèque;Lecture publique;47.9958492731751;-3.39227496116811
Bibliothèque municipale;Bretagne;Bibliothèque;Lecture publique;47.5297775229178;-2.48814351836645
Bibliotheque Municipale;Bretagne;Bibliothèque;Lecture publique;48.0610058242487;-2.6866000414054
Mediatheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.9637822881872;-3.173240438886
Bibliotheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.9571850411397;-2.29305431930095
Médiathèque intercommunale de Carentoir Communauté de Communes d'Oust à Brocéliande;Bretagne;Bibliothèque;Lecture publique;47.8168251553982;-2.13273698402846
Espace Culturel Terraqué-Médiathèque;Bretagne;Bibliothèque;Lecture publique;47.5846870034458;-3.07691506364313
Mediatheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.8124370322246;-3.34471446004454
LE COSY Tiers-lieu-Médiathèque de La Chapelle Neuve;Bretagne;Bibliothèque;Lecture publique;47.8646881383834;-2.94157690710158
Médiathèque de Colpo Voyage dans les pages;Bretagne;Bibliothèque;Lecture publique;47.8179840113174;-2.81093905211824
Centre Culturel;Bretagne;Bibliothèque;Lecture publique;48.0345674526641;-2.76613009858645
Bibliothèque rue Sainte Anne;Bretagne;Bibliothèque;Lecture publique;47.9572592155754;-2.50381560307197
Mairie D'evriguet;Bretagne;Bibliothèque;Lecture publique;48.0777859421694;-2.41008754952022
Médiathèque Jacques Douy;Bretagne;Bibliothèque;Lecture publique;47.4829790598443;-2.34272508288425
Mediatheque-Ludothèque Municipale;Bretagne;Bibliothèque;Lecture publique;48.1396831052436;-3.60493814349874
Médiathèque municipale;Bretagne;Bibliothèque;Lecture publique;47.758721;-2.842688
Bibliothèque Municipale;Bretagne;Bibliothèque;Lecture publique;47.5848819019089;-2.40744394366976
Bibliothèque d'Hoëdic;Bretagne;Bibliothèque;Lecture publique;47.3397010357214;-2.87781462964217
Mediatheque Municipale DIDEROT;Bretagne;Bibliothèque;Lecture publique;47.8221945735533;-3.25916286989041
Mairie De Kergrist;Bretagne;Bibliothèque;Lecture publique;48.1458879113682;-2.95421643322513
Médiathèque municipale de Lanvénégen;Bretagne;Bibliothèque;Lecture publique;47.9983243085072;-3.54248877396651
Bibliothèque De Locmaria;Bretagne;Bibliothèque;Lecture publique;47.2945143362847;-3.08431154211262
Mediatheque Municipale Philoména Jouan;Bretagne;Bibliothèque;Lecture publique;47.7259512568099;-3.34108406728286
Mediatheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.6778653903157;-2.29564912860153
Médiathèque Il était une fois...;Bretagne;Bibliothèque;Lecture publique;48.0844011597321;-2.2828436620043
Bibliotheque Municipale De Merlevenez;Bretagne;Bibliothèque;Lecture publique;47.7359171812667;-3.2342260552933
Médiathèque- Ludothèque municipale de Meslan;Bretagne;Bibliothèque;Lecture publique;47.9938493335861;-3.43356376980117
Médiathèque Le Triskell;Bretagne;Bibliothèque;Lecture publique;47.7140106871096;-2.76689183603288
Bibliotheque Municipale;Bretagne;Bibliothèque;Lecture publique;48.0527779096957;-2.52567409760366
Bibliotheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.7496197042033;-3.18593512648466
Bibliothèque du Génie;Bretagne;Bibliothèque;Lecture publique;47.3470947006615;-3.15831876289622
Médiathèque Municipale;Bretagne;Bibliothèque;Lecture publique;47.5812522809477;-2.35672670064005
Mediatheque LE GRAND LOGIS;Bretagne;Bibliothèque;Lecture publique;47.713210870418;-2.21917154260937
Bibliotheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.7772093836107;-2.69089283813303
Espace culturel PASSE OUEST;Bretagne;Bibliothèque;Lecture publique;47.7348267025321;-3.42792786092671
Mediatheque-Ludothèque Municipale De Plouray;Bretagne;Bibliothèque;Lecture publique;48.1453580538604;-3.38924791029897
Espace Kenere-Médiathèque;Bretagne;Bibliothèque;Lecture publique;48.0722166792981;-2.96377414077905
Médiathèque Municipale;Bretagne;Bibliothèque;Lecture publique;47.484194026802;-3.12029901072912
Médiathèque Paul Alexis Robic;Bretagne;Bibliothèque;Lecture publique;47.9051487980669;-3.1335322502973
Bibliothèque Municipale;Bretagne;Bibliothèque;Lecture publique;47.5187754522698;-2.30251512081128
Bibliotheque De Rohan;Bretagne;Bibliothèque;Lecture publique;48.068195038641;-2.75096309048682
Bibliotheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.545281;-2.153904
Médiathèque Intercommunale Yvon Mauffret;Bretagne;Bibliothèque;Lecture publique;47.5003843202539;-2.8400213648974
Bibliothèque De Sainte-Hélène;Bretagne;Bibliothèque;Lecture publique;47.719806663524;-3.20494171652642
Médiathèque Anne-Marie Saint-Jalm;Bretagne;Bibliothèque;Lecture publique;48.1065980147536;-3.159793239697
Bibliothèque Communale Mairie de Silfiac;Bretagne;Bibliothèque;Lecture publique;48.1493108977019;-3.15675458443017
Médiathèque Marguerite Lohezic;Bretagne;Bibliothèque;Lecture publique;47.5771692184433;-2.62811460040014
Les Amis Du Livre;Bretagne;Bibliothèque;Lecture publique;47.9570150585837;-2.43765601773169
Bibliothèque de Noyalo;Bretagne;Bibliothèque;Lecture publique;47.61011;-2.680522
Bibliothèque Municipale;Bretagne;Bibliothèque;Lecture publique;47.6033341666896;-2.59109345578201
Médiathèque Municipale de La Vraie-Croix;Bretagne;Bibliothèque;Lecture publique;47.6893290075879;-2.54307303668595
Grand Séminaire;Bretagne;Monument;Patrimoine;48.517853;-2.739715
Maison;Bretagne;Monument;Patrimoine;48.51508;-2.762673
Viaduc de Toupin;Bretagne;Monument;Patrimoine;48.509859;-2.764028
Tour du Saint-Esprit;Bretagne;Monument;Patrimoine;48.509859;-2.764028
Croix Mathias;Bretagne;Monument;Patrimoine;48.508313;-2.766283
Viaduc de Douvenant;Bretagne;Monument;Patrimoine;48.6533500709109;-2.82788321165386
Croix du 18e siècle;Bretagne;Monument;Patrimoine;48.198301;-2.866505
Croix de Saint-Guéhen;Bretagne;Monument;Patrimoine;48.401983;-2.747496
Allée couverte du Parc-Kerdic;Bretagne;Monument;Patrimoine;48.410916;-3.075536
Croix du 16e siècle, à la Guyomarais;Bretagne;Monument;Patrimoine;48.521239;-2.38844
Eglise Saint-Etienne;Bretagne;Monument;Patrimoine;48.103991;-2.647206
Trois tumulus de Keranhouët;Bretagne;Monument;Patrimoine;48.426145;-3.004994
Menhir de Keranhouët;Bretagne;Monument;Patrimoine;48.426145;-3.004994
Menhir de Kergornec;Bretagne;Monument;Patrimoine;48.378448;-3.086537
Menhir de Kergornec n° 2;Bretagne;Monument;Patrimoine;48.378448;-3.086537
Ruines du château de Coëtquen;Bretagne;Monument;Patrimoine;48.466374;-1.969447
Menhir;Bretagne;Monument;Patrimoine;48.447627;-2.81742
Croix du cimetière;Bretagne;Monument;Patrimoine;48.356975;-2.052553
Château de La Bruyère;Bretagne;Monument;Patrimoine;48.234232;-2.361321
Eglise Saint-Nicodème;Bretagne;Monument;Patrimoine;48.361118;-3.344509
Villa Kermor;Bretagne;Monument;Patrimoine;48.65324;-2.828702
Cinéma-dancing;Bretagne;Monument;Patrimoine;48.650632;-2.831586
Deux menhirs de Kerbernès;Bretagne;Monument;Patrimoine;48.385266;-3.375925
Restes de la chapelle de Kermaria;Bretagne;Monument;Patrimoine;48.634125;-3.167606
Site gallo-romain des Boissières;Bretagne;Monument;Patrimoine;48.48632;-2.052832
Ruines du château de la Garaye;Bretagne;Monument;Patrimoine;48.48632;-2.052832
Ruines du château de Tonquédec;Bretagne;Monument;Patrimoine;48.677968;-3.397974
Chapelle Notre-Dame de Penvern;Bretagne;Monument;Patrimoine;48.774871;-3.552708
Allée couverte, située dans l'Ile Milliau;Bretagne;Monument;Patrimoine;48.774871;-3.552708
Manoir de Coat-Trédrez;Bretagne;Monument;Patrimoine;48.707471;-3.563657
Croix de chemin du 14e siècle, en pierre;Bretagne;Monument;Patrimoine;48.555258;-3.250077
Chapelle de Christ et croix;Bretagne;Monument;Patrimoine;48.599341;-3.404438
Aqueduc sur la Guindy;Bretagne;Monument;Patrimoine;48.784641;-3.232995
Ancien évêché, actuellement presbytère, mairie et hôtel de ville;Bretagne;Monument;Patrimoine;48.784641;-3.232995
Ancienne cathédrale Saint-Tugdual et cloître;Bretagne;Monument;Patrimoine;48.784641;-3.232995
Maison à pans de bois;Bretagne;Monument;Patrimoine;48.788577;-3.226153
Maison;Bretagne;Monument;Patrimoine;48.788504;-3.225987
Maison;Bretagne;Monument;Patrimoine;48.786767;-3.231663
Manoir de Lampoul Izellan;Bretagne;Monument;Patrimoine;48.331749;-3.26715
Croix du 18e siècle;Bretagne;Monument;Patrimoine;48.610759;-2.974647
Chapelle Saint-Antoine;Bretagne;Monument;Patrimoine;48.610759;-2.974647
Manoir de la Ville-aux-Veneurs;Bretagne;Monument;Patrimoine;48.214486;-2.807001
Maison;Bretagne;Monument;Patrimoine;48.279843;-2.840716
Château de la Bellière;Bretagne;Monument;Patrimoine;48.489387;-1.981666
Menhir christianisé dit Croix de Pasquiou;Bretagne;Monument;Patrimoine;48.389762;-2.996079
Menhir dit Pont-aux-Prêtres ou de la Ville-Juhel;Bretagne;Monument;Patrimoine;48.389762;-2.996079
Dolmen dit de la Chapelle des Sept-Saints;Bretagne;Monument;Patrimoine;48.615641;-3.439364
Chapelle et croix de la Trinité;Bretagne;Monument;Patrimoine;48.615641;-3.439364
Eglise Saint-Pierre et Saint-Paul;Bretagne;Monument;Patrimoine;48.246064;-4.316598
Manoir du Laz;Bretagne;Monument;Patrimoine;47.893243;-3.447412
Motte castrale du Roc'h;Bretagne;Monument;Patrimoine;47.893243;-3.447412
Eglise Saint-Onneau;Bretagne;Monument;Patrimoine;48.011968;-4.568224
Allée couverte;Bretagne;Monument;Patrimoine;47.936251;-3.687264
Eglise Saint-Pierre;Bretagne;Monument;Patrimoine;48.401768;-3.761022
Oppidum gaulois de Castel-Coz;Bretagne;Monument;Patrimoine;48.07265;-4.51285
Dolmen de Ty-ar-Boudiged;Bretagne;Monument;Patrimoine;48.356136;-3.836271
Eglise Saint-Louis;Bretagne;Monument;Patrimoine;48.405903;-4.500785
Hôpital Augustin-Morvan, actuellement Centre hospitalier universitaire;Bretagne;Monument;Patrimoine;48.395892;-4.488443
Auberge de jeunesse du Moulin Blanc;Bretagne;Monument;Patrimoine;48.405903;-4.500785
Château et parc de Trohanet (également sur communes de Landudal et Langolen);Bretagne;Monument;Patrimoine;48.095528;-4.000795
Eglise Saint-Pierre;Bretagne;Monument;Patrimoine;48.650196;-4.317563
Chapelle de Notre-Dame-de-Rocamadour;Bretagne;Monument;Patrimoine;48.272121;-4.585037
Maison;Bretagne;Monument;Patrimoine;48.276496;-3.574578
Site gallo-romain de Trouguer;Bretagne;Monument;Patrimoine;48.053357;-4.65844
Moulin de Kerzéan;Bretagne;Monument;Patrimoine;48.658834;-4.121457
Manoir de Tronjoly;Bretagne;Monument;Patrimoine;48.658834;-4.121457
Ancienne abbaye Saint-Maurice;Bretagne;Monument;Patrimoine;47.796538;-3.570792
Eglise Notre-Dame-des-Sept-Douleurs;Bretagne;Monument;Patrimoine;48.508065;-4.544475
Château de Kériolet;Bretagne;Monument;Patrimoine;47.889703;-3.897033
Ancienne caserne Hervo;Bretagne;Monument;Patrimoine;47.872386;-3.914841
Villa Ker Ar Bruck;Bretagne;Monument;Patrimoine;48.234365;-4.474369
Chapelle et fontaine Notre-Dame des Fontaines;Bretagne;Monument;Patrimoine;48.357455;-4.26936
Chapelle Sainte-Nonne;Bretagne;Monument;Patrimoine;48.397312;-4.263625
Menhir;Bretagne;Monument;Patrimoine;48.006432;-3.903795
Cairn mégalithique avec dolmens;Bretagne;Monument;Patrimoine;48.006432;-3.903795
Eglise Notre-Dame de Rumengol;Bretagne;Monument;Patrimoine;48.301709;-4.150558
Maison;Bretagne;Monument;Patrimoine;48.294611;-4.179573
Maison;Bretagne;Monument;Patrimoine;48.294738;-4.179831
Chapelle Saint-Vellé de Gicqueleau;Bretagne;Monument;Patrimoine;48.566191;-4.350931
Ancien prieuré;Bretagne;Monument;Patrimoine;48.560865;-4.335161
Eglise Saint-Pierre;Bretagne;Monument;Patrimoine;47.895207;-4.009889
Manoir de Kervézec;Bretagne;Monument;Patrimoine;48.603282;-3.771352
Chapelle de Saint-Cado ou Saint-Cadou;Bretagne;Monument;Patrimoine;47.910013;-4.119414
Chapelle Notre-Dame-de-Tréguron;Bretagne;Monument;Patrimoine;48.170745;-3.971185
Chapelle Notre-Dame des Trois-Fontaines;Bretagne;Monument;Patrimoine;48.170745;-3.971185
Maison du 16e siècle;Bretagne;Monument;Patrimoine;48.624464;-4.295376
Dolmen à enceinte du Cosquer;Bretagne;Monument;Patrimoine;48.624464;-4.295376
Grotte et rocher de Roc'h-Toul;Bretagne;Monument;Patrimoine;48.549184;-3.976689
Quatre tumulus de Kérébars;Bretagne;Monument;Patrimoine;48.418464;-4.559613
Chapelle Notre-Dame-du-Rhun;Bretagne;Monument;Patrimoine;48.438427;-4.400267
Eglise Saint-Pierre et Saint-Paul;Bretagne;Monument;Patrimoine;48.431832;-4.40597
Menhir;Bretagne;Monument;Patrimoine;48.361773;-3.757935
Ruines de la chapelle Sainte-Anne;Bretagne;Monument;Patrimoine;48.74551;-4.01316
Phare de l'île de Batz;Bretagne;Monument;Patrimoine;48.74551;-4.01316
Eglise Saint-Germain;Bretagne;Monument;Patrimoine;48.089772;-4.265172
Île de Cézon et son fort;Bretagne;Monument;Patrimoine;48.547092;-4.569569
Eglise Saint-Houardon;Bretagne;Monument;Patrimoine;48.451241;-4.261824
Ancien couvent des Capucins;Bretagne;Monument;Patrimoine;48.450767;-4.250389
Maison de la Duchesse Anne, ou hôtel de Rohan;Bretagne;Monument;Patrimoine;48.462239;-4.268198
Maison du 17e siècle;Bretagne;Monument;Patrimoine;48.4492418010713;-4.24885197201581
Eglise Saint-Thivisiau;Bretagne;Monument;Patrimoine;48.51095;-4.071179
Chapelle Notre-Dame de Quilinen;Bretagne;Monument;Patrimoine;48.088093;-4.07523
Dolmen d'Argenton;Bretagne;Monument;Patrimoine;48.53439;-4.73632
Menhir de Saint-Gonveld;Bretagne;Monument;Patrimoine;48.53439;-4.73632
Château et parc de Trohanet;Bretagne;Monument;Patrimoine;48.075407;-3.911426
Eglise Saint-Mélar;Bretagne;Monument;Patrimoine;48.647054;-3.715361
Ancien pavillon de chasse de Moniven;Bretagne;Monument;Patrimoine;48.136171;-3.837716
Eglise Saint-Michel;Bretagne;Monument;Patrimoine;48.572108;-4.324068
Maison Kerautem, dite manoir de Lesenor;Bretagne;Monument;Patrimoine;48.62381;-3.863956
Eglise Saint-Jacques;Bretagne;Monument;Patrimoine;48.692484;-3.646504
Cimetière;Bretagne;Monument;Patrimoine;48.692484;-3.646504
Vieille maison;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Vieille maison;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Vieille maison;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Vieille maison;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Immeuble;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Menhir;Bretagne;Monument;Patrimoine;47.824371;-4.183265
Château de Kerazan;Bretagne;Monument;Patrimoine;47.824371;-4.183265
Château de Rosmorduc;Bretagne;Monument;Patrimoine;48.34551;-4.295637
Tumulus;Bretagne;Monument;Patrimoine;48.379998;-4.311335
Calvaire;Bretagne;Monument;Patrimoine;48.32957;-3.848148
Chapelle de la Croix;Bretagne;Monument;Patrimoine;48.32957;-3.848148
Eglise Saint-Salomon;Bretagne;Monument;Patrimoine;48.432258;-4.16989
Manoir de Kernault;Bretagne;Monument;Patrimoine;47.896004;-3.58173
Calvaire dit Croas Ar Vossen;Bretagne;Monument;Patrimoine;48.613614;-4.034436
Ancienne église Saint-Aurélien, au Vieux Bourg;Bretagne;Monument;Patrimoine;48.613614;-4.034436
Menhir;Bretagne;Monument;Patrimoine;47.808205;-3.654581
Menhir;Bretagne;Monument;Patrimoine;47.808205;-3.654581
Viaduc;Bretagne;Monument;Patrimoine;48.595806;-3.822029
Manoir Traon Feunteniou, à Ploujean;Bretagne;Monument;Patrimoine;48.595806;-3.822029
